epoch,train_loss,validation_loss
1,1.5538828476707636,1.1041278908861445
2,1.1111259108961793,0.841497985289452
3,0.9635841537326522,0.7658358942321006
4,0.8932124505458039,0.7172070326323204
5,0.8467071503136129,0.664964310983394
6,0.816304425998437,0.6408205961293363
7,0.7906788332424197,0.622505155332545
8,0.7703910670102595,0.5956736016780773
9,0.7530115799412634,0.5913508686613529
10,0.7386405491278396,0.5732888817153079
11,0.724061557497055,0.5585242768234395
12,0.7136261788185282,0.5659208950844217
13,0.7024857349971683,0.5602870288681476
14,0.6935194257521079,0.5345415985013576
15,0.683816287170295,0.5389566689412645
16,0.675530496117912,0.5338516263885701
17,0.667565673748511,0.5362864041582067
18,0.6599209094767461,0.5228412300348282
19,0.6543578107445955,0.5200510917508856
20,0.6478473787621114,0.5153032669678648
21,0.6413786955455691,0.5178274551921702
22,0.6352081735011316,0.5064196390040377
23,0.631173361364097,0.5056072026491165
24,0.6263016623248003,0.5043123372374697
25,0.6203290718486847,0.5177838639058965
26,0.6162473920395277,0.48925137123528945
27,0.6120908284695491,0.48910489852758166
28,0.6072331277345892,0.4894204146050392
29,0.6036137237641993,0.4809376749586552
30,0.598929234338696,0.481634184401086
31,0.5952618753084281,0.4787095193850233
32,0.5929169095854141,0.47418359920699543
33,0.5886436510255451,0.4783713017055329
34,0.5843040190412139,0.4844561536261376
35,0.5825447015609877,0.4718266440198777
36,0.5788617297133586,0.4790247989461777
37,0.5766449507133998,0.4892739661513491
38,0.5726820821236971,0.4682851780919319
39,0.5704353134119701,0.4661443257268439
40,0.5676993724507929,0.4634459025048195
41,0.5636853047416647,0.45235725587352793
42,0.5621285617457402,0.46163087591845936
43,0.5588695921440531,0.45313734069783634
44,0.5563355202573231,0.4592946452346254
45,0.5542737966532394,0.4562423440053108
46,0.5512290137487449,0.4507325659406946
47,0.5488807039193108,0.4580762917374043
48,0.5466149314364573,0.45603461309950405
49,0.5452838232525712,0.44908604866012614
50,0.5427909237771009,0.44895396302355095
51,0.5410213600678724,0.4491357129622013
